experiment_name,scenario_name,run_id,strategy,slots,average_weighted_aoi,peak_weighted_aoi,avg_aoi_0,peak_aoi_0,weight_0,avg_aoi_1,peak_aoi_1,weight_1,avg_aoi_2,peak_aoi_2,weight_2,avg_aoi_3,peak_aoi_3,weight_3,avg_aoi_4,peak_aoi_4,weight_4,system_peak_aoi,high_weight_threshold,high_weight_avg_aoi,avg_decision_time_ms,total_runtime_s
channel_sensitivity,uniform,7,greedy,3000,51.16133333333333,161.0,8.208333333333334,27.0,1.0,6.14,26.0,1.5,4.919,20.0,2.0,3.6733333333333333,13.0,3.0,2.577,9.0,5.0,27.0,2.0,3.723111111111111,0.0007434463333333333,0.014809657004661858
channel_sensitivity,uniform,7,random,3000,86.387,288.0,6.099333333333333,38.0,1.0,6.685333333333333,37.0,1.5,6.808,41.0,2.0,6.642333333333333,52.0,3.0,7.343333333333334,49.0,5.0,52.0,2.0,6.931222222222222,0.0014550136666666668,0.017798591987229884
channel_sensitivity,uniform,8,whittle,3000,48.720333333333336,136.0,5.632333333333333,20.0,1.0,4.726,16.0,1.5,4.455333333333333,15.0,2.0,3.825,12.0,3.0,3.1226666666666665,13.0,5.0,20.0,2.0,3.8009999999999997,0.0029165316666666667,0.02229523693677038
channel_sensitivity,uniform,8,round_robin,3000,61.62116666666667,228.0,4.258333333333334,20.0,1.0,4.399,25.0,1.5,4.882,35.0,2.0,4.939,30.0,3.0,5.236666666666666,35.0,5.0,35.0,2.0,5.019222222222222,0.00012384166666666666,0.013137463014572859
channel_sensitivity,uniform,8,periodic,3000,77.866,175.5,10.431333333333333,52.0,1.0,6.902666666666667,25.0,1.5,7.662333333333334,38.0,2.0,6.268666666666666,27.0,3.0,4.59,23.0,5.0,52.0,2.0,6.173666666666667,0.00012462566666666665,0.012604978983290493
channel_sensitivity,uniform,8,greedy,3000,50.98016666666667,136.0,8.494666666666667,30.0,1.0,6.025666666666667,21.0,1.5,4.950333333333333,15.0,2.0,3.6526666666666667,13.0,3.0,2.5176666666666665,10.0,5.0,30.0,2.0,3.706888888888889,0.0007206576666666666,0.014299000962637365
channel_sensitivity,uniform,8,random,3000,87.39133333333334,279.5,6.518666666666666,43.0,1.0,5.952,33.0,1.5,6.616,36.0,2.0,6.865333333333333,41.0,3.0,7.623333333333333,44.0,5.0,44.0,2.0,7.034888888888889,0.0013375656666666667,0.01626722200307995
channel_sensitivity,uniform,9,whittle,3000,48.121833333333335,121.0,5.509666666666667,17.0,1.0,4.737,15.0,1.5,4.459666666666666,17.0,2.0,3.7763333333333335,13.0,3.0,3.0516666666666667,11.0,5.0,17.0,2.0,3.7625555555555557,0.002946329,0.02242774097248912
channel_sensitivity,uniform,9,round_robin,3000,63.07866666666666,228.0,4.451666666666667,30.0,1.0,4.147333333333333,20.0,1.5,4.808666666666666,30.0,2.0,4.624,30.0,3.0,5.783333333333333,40.0,5.0,40.0,2.0,5.072,0.00012510733333333333,0.012791685061529279
channel_sensitivity,uniform,9,periodic,3000,75.85866666666666,162.0,9.985,39.0,1.0,6.913333333333333,26.0,1.5,7.519666666666667,52.0,2.0,5.968666666666667,24.0,3.0,4.511666666666667,14.0,5.0,52.0,2.0,6.0,0.00012237699999999998,0.012418892001733184
channel_sensitivity,uniform,9,greedy,3000,50.63316666666667,132.5,8.468,26.0,1.0,6.079666666666666,23.0,1.5,4.833666666666667,15.0,2.0,3.61,12.0,3.0,2.5096666666666665,8.0,5.0,26.0,2.0,3.651111111111111,0.000719425,0.014554529916495085
channel_sensitivity,uniform,9,random,3000,86.87733333333334,291.5,6.163666666666667,29.0,1.0,6.1033333333333335,31.0,1.5,7.4736666666666665,67.0,2.0,6.521,32.0,3.0,7.409666666666666,43.0,5.0,67.0,2.0,7.134777777777778,0.001358307,0.01657437696121633
channel_sensitivity,mild_hetero,0,whittle,3000,52.483666666666664,149.0,5.791333333333333,20.0,1.0,4.942,17.0,1.5,4.650333333333333,16.0,2.0,4.114,14.0,3.0,3.5273333333333334,13.0,5.0,20.0,2.0,4.097222222222222,0.002933537333333333,0.022094484069384634
channel_sensitivity,mild_hetero,0,round_robin,3000,72.42283333333333,328.0,3.7416666666666667,20.0,1.0,4.132333333333333,25.0,1.5,4.612,25.0,2.0,5.572333333333333,35.0,3.0,7.308333333333334,55.0,5.0,55.0,2.0,5.830888888888889,0.000126431,0.012568253907375038
channel_sensitivity,mild_hetero,0,periodic,3000,79.639,192.0,9.248333333333333,39.0,1.0,6.718,27.0,1.5,7.304333333333333,38.0,2.0,6.651666666666666,37.0,3.0,5.15,24.0,5.0,39.0,2.0,6.368666666666667,0.00011596966666666667,0.012487350031733513
channel_sensitivity,mild_hetero,0,greedy,3000,55.6425,187.0,8.838,33.0,1.0,6.545,24.0,1.5,5.333666666666667,19.0,2.0,3.991,16.0,3.0,2.8693333333333335,15.0,5.0,33.0,2.0,4.064666666666667,0.000708686,0.01413419796153903
channel_sensitivity,mild_hetero,0,random,3000,94.14083333333333,332.5,6.091666666666667,51.0,1.0,6.045,34.0,1.5,6.917,36.0,2.0,7.453666666666667,39.0,3.0,8.557333333333334,43.0,5.0,51.0,2.0,7.642666666666667,0.0013411579999999998,0.016259795986115932
channel_sensitivity,mild_hetero,1,whittle,3000,51.2,159.0,5.554666666666667,18.0,1.0,4.807333333333333,17.0,1.5,4.578333333333333,17.0,2.0,4.045333333333334,17.0,3.0,3.4283333333333332,14.0,5.0,18.0,2.0,4.017333333333333,0.002939825666666667,0.022187456022948027
channel_sensitivity,mild_hetero,1,round_robin,3000,68.54866666666666,273.0,3.6333333333333333,15.0,1.0,4.0906666666666665,25.0,1.5,4.612,20.0,2.0,5.824,30.0,3.0,6.416666666666667,35.0,5.0,35.0,2.0,5.617555555555556,0.00012810466666666667,0.01264882693067193
channel_sensitivity,mild_hetero,1,periodic,3000,78.029,203.5,8.685,39.0,1.0,6.989333333333334,27.0,1.5,7.371,39.0,2.0,6.389333333333333,37.0,3.0,4.99,26.0,5.0,39.0,2.0,6.250111111111111,0.000121957,0.012256727903150022
channel_sensitivity,mild_hetero,1,greedy,3000,54.4445,155.5,8.795333333333334,31.0,1.0,6.407666666666667,23.0,1.5,5.108,17.0,2.0,3.945,15.0,3.0,2.7973333333333334,12.0,5.0,31.0,2.0,3.9501111111111107,0.000704194,0.014173045987263322
channel_sensitivity,mild_hetero,1,random,3000,95.75016666666667,270.0,6.098,39.0,1.0,6.008333333333334,50.0,1.5,6.755333333333334,39.0,2.0,7.688,47.0,3.0,8.813,49.0,5.0,50.0,2.0,7.752111111111112,0.0013413726666666667,0.016251816996373236
channel_sensitivity,mild_hetero,2,whittle,3000,52.43,178.0,5.721,20.0,1.0,4.902666666666667,19.0,1.5,4.667333333333334,19.0,2.0,4.135666666666666,15.0,3.0,3.522666666666667,15.0,5.0,20.0,2.0,4.108555555555555,0.0030093656666666667,0.02222208702005446
