experiment_name,scenario_name,run_id,strategy,slots,average_weighted_aoi,peak_weighted_aoi,avg_aoi_0,peak_aoi_0,weight_0,avg_aoi_1,peak_aoi_1,weight_1,avg_aoi_2,peak_aoi_2,weight_2,avg_aoi_3,peak_aoi_3,weight_3,avg_aoi_4,peak_aoi_4,weight_4,system_peak_aoi,high_weight_threshold,high_weight_avg_aoi,avg_decision_time_ms,total_runtime_s
weight_sensitivity,high_w_4,1,whittle,3000,31.10333333333333,88.0,4.834333333333333,16.0,1.0,4.842,18.0,1.0,4.857,16.0,1.0,4.8566666666666665,16.0,1.0,2.9283333333333332,11.0,4.0,18.0,2.0,2.9283333333333332,0.0029110259999999997,0.021871260018087924
weight_sensitivity,high_w_4,1,round_robin,3000,41.885,180.0,3.6333333333333333,15.0,1.0,4.0906666666666665,25.0,1.0,4.612,20.0,1.0,5.549,30.0,1.0,6.0,35.0,4.0,35.0,2.0,6.0,0.000126847,0.01249719806946814
weight_sensitivity,high_w_4,1,periodic,3000,40.16,106.0,5.588,40.0,1.0,6.354,32.0,1.0,6.608666666666666,32.0,1.0,8.504,40.0,1.0,3.2763333333333335,16.0,4.0,40.0,2.0,3.2763333333333335,0.00012742033333333334,0.012768730986863375
weight_sensitivity,high_w_4,1,greedy,3000,32.971666666666664,90.0,5.911333333333333,17.0,1.0,5.9126666666666665,18.0,1.0,5.925,18.0,1.0,5.916,17.0,1.0,2.3266666666666667,10.0,4.0,18.0,2.0,2.3266666666666667,0.0007173426666666667,0.014232465997338295
weight_sensitivity,high_w_4,1,random,3000,60.090333333333334,202.0,6.098,39.0,1.0,6.008333333333334,50.0,1.0,6.755333333333334,39.0,1.0,7.408666666666667,47.0,1.0,8.455,47.0,4.0,50.0,2.0,8.455,0.00133854,0.016260467004030943
weight_sensitivity,high_w_4,2,whittle,3000,31.286333333333335,92.0,4.806333333333333,16.0,1.0,4.817666666666667,18.0,1.0,4.873666666666667,17.0,1.0,4.862,17.0,1.0,2.9816666666666665,12.0,4.0,18.0,2.0,2.9816666666666665,0.0029182563333333333,0.021905055036768317
weight_sensitivity,high_w_4,2,round_robin,3000,45.12166666666667,184.0,3.7083333333333335,15.0,1.0,4.182333333333333,25.0,1.0,4.912,25.0,1.0,5.285666666666667,30.0,1.0,6.758333333333334,40.0,4.0,40.0,2.0,6.758333333333334,0.00012179766666666667,0.012473556911572814
weight_sensitivity,high_w_4,2,periodic,3000,40.60666666666667,114.0,5.716,24.0,1.0,6.503333333333333,40.0,1.0,7.534,40.0,1.0,7.765333333333333,40.0,1.0,3.272,16.0,4.0,40.0,2.0,3.272,0.00012027133333333334,0.01226747501641512
weight_sensitivity,high_w_4,2,greedy,3000,33.755,124.0,6.074,23.0,1.0,6.049,23.0,1.0,6.037333333333334,20.0,1.0,6.086666666666667,22.0,1.0,2.377,13.0,4.0,23.0,2.0,2.377,0.0007233456666666667,0.014198223012499511
weight_sensitivity,high_w_4,2,random,3000,59.99466666666667,219.0,5.150333333333333,31.0,1.0,6.112333333333333,35.0,1.0,7.101,44.0,1.0,7.065666666666667,45.0,1.0,8.641333333333334,48.0,4.0,48.0,2.0,8.641333333333334,0.0013588813333333333,0.01635621697641909
weight_sensitivity,high_w_4,3,whittle,3000,31.165333333333333,102.0,4.8373333333333335,15.0,1.0,4.8406666666666665,16.0,1.0,4.896333333333334,17.0,1.0,4.883,17.0,1.0,2.927,13.0,4.0,17.0,2.0,2.927,0.0029444356666666668,0.02206435496918857
weight_sensitivity,high_w_4,3,round_robin,3000,43.195,175.0,3.7916666666666665,15.0,1.0,4.149,25.0,1.0,4.607,20.0,1.0,5.480666666666667,45.0,1.0,6.291666666666667,40.0,4.0,45.0,2.0,6.291666666666667,0.00012207866666666666,0.012511923909187317
weight_sensitivity,high_w_4,3,periodic,3000,41.07066666666667,126.0,5.801333333333333,32.0,1.0,5.884666666666667,32.0,1.0,7.9526666666666666,48.0,1.0,8.762666666666666,40.0,1.0,3.167333333333333,16.0,4.0,48.0,2.0,3.167333333333333,0.00012291066666666667,0.012436071992851794
weight_sensitivity,high_w_4,3,greedy,3000,33.75933333333333,98.0,6.013,19.0,1.0,6.043333333333333,22.0,1.0,6.019,20.0,1.0,6.062666666666667,19.0,1.0,2.4053333333333335,11.0,4.0,22.0,2.0,2.4053333333333335,0.0007121793333333333,0.014379972009919584
weight_sensitivity,high_w_4,3,random,3000,56.88066666666667,200.0,6.142333333333333,35.0,1.0,6.256666666666667,37.0,1.0,6.486,30.0,1.0,8.143666666666666,47.0,1.0,7.463,42.0,4.0,47.0,2.0,7.463,0.0013581766666666668,0.016460660961456597
weight_sensitivity,high_w_4,4,whittle,3000,31.464333333333332,96.0,4.862666666666667,19.0,1.0,4.860666666666667,15.0,1.0,4.886,16.0,1.0,4.924333333333333,19.0,1.0,2.982666666666667,11.0,4.0,19.0,2.0,2.982666666666667,0.0028953193333333335,0.021741901990026236
weight_sensitivity,high_w_4,4,round_robin,3000,42.99666666666667,170.0,3.7666666666666666,25.0,1.0,4.290666666666667,30.0,1.0,4.715333333333334,30.0,1.0,5.357333333333333,25.0,1.0,6.216666666666667,40.0,4.0,40.0,2.0,6.216666666666667,0.000132192,0.012654436053708196
weight_sensitivity,high_w_4,4,periodic,3000,41.742666666666665,118.0,5.502666666666666,40.0,1.0,6.802,56.0,1.0,7.280666666666667,40.0,1.0,9.018666666666666,56.0,1.0,3.284666666666667,18.0,4.0,56.0,2.0,3.284666666666667,0.00012354466666666668,0.012283639051020145
weight_sensitivity,high_w_4,4,greedy,3000,33.379333333333335,105.0,6.012,22.0,1.0,5.985666666666667,23.0,1.0,6.016333333333334,23.0,1.0,5.984,19.0,1.0,2.3453333333333335,11.0,4.0,23.0,2.0,2.3453333333333335,0.0007175549999999999,0.014051757054403424
weight_sensitivity,high_w_4,4,random,3000,61.035333333333334,254.0,6.092,52.0,1.0,6.454666666666666,40.0,1.0,6.772666666666667,46.0,1.0,6.756,40.0,1.0,8.74,55.0,4.0,55.0,2.0,8.74,0.0013698579999999998,0.016404679976403713
weight_sensitivity,high_w_4,5,whittle,3000,31.207,108.0,4.813,18.0,1.0,4.849333333333333,18.0,1.0,4.866333333333333,20.0,1.0,4.857,15.0,1.0,2.9553333333333334,13.0,4.0,20.0,2.0,2.9553333333333334,0.0030676783333333335,0.02324312797281891
weight_sensitivity,high_w_4,5,round_robin,3000,42.721666666666664,155.0,3.75,25.0,1.0,4.144,25.0,1.0,4.8486666666666665,25.0,1.0,5.739,30.0,1.0,6.06,35.0,4.0,35.0,2.0,6.06,0.00012459666666666665,0.01262671803124249
weight_sensitivity,high_w_4,5,periodic,3000,40.20666666666666,102.0,5.972,24.0,1.0,6.036666666666667,32.0,1.0,7.542,48.0,1.0,7.84,40.0,1.0,3.204,16.0,4.0,48.0,2.0,3.204,0.00012124066666666667,0.01231871999334544
weight_sensitivity,high_w_4,5,greedy,3000,33.553,104.0,6.033,21.0,1.0,6.060333333333333,21.0,1.0,6.079666666666666,23.0,1.0,6.0986666666666665,26.0,1.0,2.320333333333333,9.0,4.0,26.0,2.0,2.320333333333333,0.0006992946666666667,0.014077338972128928
